Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
532734,GPIL,GODAWARI POWER &amp; ISPAT LTD.,Active,B ,10.00,INE177H01013,Iron &amp; Steel/Interm.Products,Equity
532741,KAMDHENU,Kamdhenu Ltd,Active,B ,10.00,INE390H01012,Iron &amp; Steel/Interm.Products,Equity
532870,ANKITMETAL,ANKIT METAL &amp; POWER LTD.,Active,B ,10.00,INE106I01010,Iron &amp; Steel/Interm.Products,Equity
532976,JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,Active,B ,10.00,INE091G01018,Iron &amp; Steel/Interm.Products,Equity
532990,METKORE,METKORE ALLOYS &amp; INDUSTRIES LTD.,Active,T ,2.00,INE592I01029,Iron &amp; Steel/Interm.Products,Equity
533008,OISL,OCL IRON AND STEEL LTD.,Active,B ,1.00,INE196J01019,Iron &amp; Steel/Interm.Products,Equity
533047,IMFA,INDIAN METALS &amp; FERRO ALLOYS LTD.,Active,B ,10.00,INE919H01018,Iron &amp; Steel/Interm.Products,Equity
533265,GALLISPAT,GALLANTT ISPAT LTD.,Active,B ,10.00,INE528K01011,Iron &amp; Steel/Interm.Products,Equity
533275,GAL,GYSCOAL ALLOYS LTD.,Active,B ,10.00,INE482J01013,Iron &amp; Steel/Interm.Products,Equity
533576,VASWANI,VASWANI INDUSTRIES LTD.,Active,B ,10.00,INE590L01019,Iron &amp; Steel/Interm.Products,Equity
534733,ICVLSTEELS,ICVL STEELS LTD.,Active,XT,1.00,INE175N01023,Iron &amp; Steel/Interm.Products,Equity
534748,STEELXIND,STEEL EXCHANGE INDIA LTD.,Active,XC,10.00,INE503B01013,Iron &amp; Steel/Interm.Products,Equity
538365,ADHUNIKIND,Adhunik Industries Ltd,Active,XC,10.00,INE452L01012,Iron &amp; Steel/Interm.Products,Equity
538812,AANCHALISP,Aanchal Ispat Ltd,Active,M ,10.00,INE322R01014,Iron &amp; Steel/Interm.Products,Equity
539011,CHENFERRO,Chennai Ferrous Industries Ltd,Active,XT,10.00,INE777O01016,Iron &amp; Steel/Interm.Products,Equity
539018,BEEKAY,Beekay Steel Industries Ltd,Active,XD,10.00,INE213D01015,Iron &amp; Steel/Interm.Products,Equity
539044,MANAKSTELTD,Manaksia Steels Ltd,Active,B ,1.00,INE824Q01011,Iron &amp; Steel/Interm.Products,Equity
539046,MNKCMILTD,Manaksia Coated Metals &amp; Industries Ltd,Active,B ,1.00,INE830Q01018,Iron &amp; Steel/Interm.Products,Equity
539455,DASL,Deepti Alloy Steel Ltd,Active,XT,10.00,INE360S01012,Iron &amp; Steel/Interm.Products,Equity
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,Active,XD,10.00,INE598C01011,Iron &amp; Steel/Interm.Products,Equity
590078,MAITHANALL,MAITHAN ALLOYS LTD.,Active,B ,10.00,INE683C01011,Iron &amp; Steel/Interm.Products,Equity
