Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
526071,STELLANT,STELLANT SECURITIES (INDIA) LTD.,Active,XD,10.00,INE395F01015,Other Financial Services,Equity
526251,MIDEASTP,MID EAST PORTFOLIO MANAGEMENT LTD.,Active,XD,10.00,INE033E01015,Other Financial Services,Equity
526506,SYSTMTXC,SYSTEMATIX CORPORATE SERVICES LTD.,Active,XD,10.00,INE356B01016,Other Financial Services,Equity
526871,INTECCAP,INTEC CAPITAL LTD.,Active,XC,10.00,INE017E01018,Other Financial Services,Equity
526891,MKTCREAT,MARKET CREATORS LTD.,Active,XD,10.00,INE944C01017,Other Financial Services,Equity
526921,21STCENMGM,TWENTYFIRST CENTURY MANAGEMENT SERVICES LTD.,Active,B ,10.00,INE253B01015,Other Financial Services,Equity
526935,MBPARIKH,M.B.PARIKH FINSTOCKS LTD.,Active,XT,10.00,INE377D01018,Other Financial Services,Equity
530127,NPRFIN,NPR FINANCE LTD.,Active,XD,10.00,INE446D01011,Other Financial Services,Equity
530171,DAULAT,DAULAT SECURITIES LTD.,Active,XD,10.00,INE108C01019,Other Financial Services,Equity
530249,BRIDGESE,BRIDGE SECURITIES LTD.,Active,XD,10.00,INE958C01017,Other Financial Services,Equity
530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES LTD.,Active,XD,10.00,INE596B01017,Other Financial Services,Equity
530357,KBSINDIA,KBS INDIA LIMITED,Active,XD,10.00,INE883D01015,Other Financial Services,Equity
530393,DBSTOCKBRO,DB (INTERNATIONAL) STOCK BROKERS LTD.,Active,B ,2.00,INE921B01025,Other Financial Services,Equity
530405,JINDCAP,JINDAL CAPITAL LTD.,Active,XD,10.00,INE356F01017,Other Financial Services,Equity
530419,SUMEDHA,SUMEDHA FISCAL SERVICES LTD.,Active,XD,10.00,INE886B01012,Other Financial Services,Equity
530585,SWASTIKA,SWASTIKA INVESTMART LTD.,Active,XD,10.00,INE691C01014,Other Financial Services,Equity
530669,PRESOFI,PREM SOMANI FINANCIAL SERVICES LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICES LTD.,Active,XD,10.00,INE041B01014,Other Financial Services,Equity
530867,SFLINTER,SFL International Ltd,Active,XT,10.00,INE320C01010,Other Financial Services,Equity
530879,BHILTEX,BHILWARA TEX-FIN LTD.,Active,XT,10.00,INE345H01016,Other Financial Services,Equity
530881,CENPORT,CENTURY TWENTYFIRST PORTFOLIO LTD.,Active,XT,10.00,INE485K01014,Other Financial Services,Equity
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,Active,XD,2.00,INE309H01020,Other Financial Services,Equity
531027,LIBORD,LIBORD SECURITIES LTD.,Active,XD,10.00,INE267E01019,Other Financial Services,Equity
531082,ALANKIT,Alankit Ltd,Active,B ,2.00,INE914E01032,Other Financial Services,Equity
531211,WELLNESS,WELLNESS NONI LTD.,Active,P ,10.00,INE571H01017,Other Financial Services,Equity
531278,ELIXIR,Elixir Capital Ltd,Active,XD,10.00,INE785D01012,Other Financial Services,Equity
531310,AVAILFC,AVAILABLE FINANCE LTD.,Active,XD,10.00,INE325G01010,Other Financial Services,Equity
531324,ROSELABS,ROSELABS FINANCE LTD.,Active,XT,10.00,INE475C01012,Other Financial Services,Equity
531327,CHARMS,CHARMS INDUSTRIES LTD.,Active,XT,10.00,INE442C01012,Other Financial Services,Equity
531337,IRISMEDIA,IRIS MEDIAWORKS LTD.,Active,XT,5.00,INE974C01022,Other Financial Services,Equity
531340,BERVINL,BERVIN INVESTMENT &amp; LEASING LTD.,Active,XT,10.00,INE348I01018,Other Financial Services,Equity
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.,Active,XD,10.00,INE777G01012,Other Financial Services,Equity
531400,ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.,Active,B ,6.00,INE326B01027,Other Financial Services,Equity
531509,STEP2COR,STEP TWO CORPORATION LTD.,Active,XT,10.00,INE623D01015,Other Financial Services,Equity
531519,ANKUSHFI,ANKUSH FINSTOCK LTD.,Active,XD,10.00,INE784D01015,Other Financial Services,Equity
531600,GOGIACAP,Gogia Capital Services Limited,Active,XT,10.00,INE832C01014,Other Financial Services,Equity
531672,INANISEC,INANI SECURITIES LTD.,Active,XT,10.00,INE224C01014,Other Financial Services,Equity
531723,STAMPEDE,Stampede Capital Limited,Active,XC,1.00,INE224E01028,Other Financial Services,Equity
531821,MUNOTHFI,MUNOTH FINANCIAL SERVICES LTD.,Active,XD,10.00,INE348D01019,Other Financial Services,Equity
531846,TRINITYLEA,TRINITY LEAGUE INDIA LTD.,Active,P ,10.00,NA          ,Other Financial Services,Equity
531861,JOINDRE,JOINDRE CAPITAL SERVICES LTD.,Active,XD,10.00,INE024B01010,Other Financial Services,Equity
531892,KHANDSE,KHANDWALA SECURITIES LTD.,Active,B ,10.00,INE060B01014,Other Financial Services,Equity
531936,BLUECHIP,BLUE CHIP INDIA LTD.,Active,B ,2.00,INE657B01025,Other Financial Services,Equity
531950,VERTEX,VERTEX SECURITIES LTD.,Active,XD,2.00,INE316D01024,Other Financial Services,Equity
532024,RBGUPTA,R.B.GUPTA FINANCIALS LTD.,Active,P ,10.00,INE056J01015,Other Financial Services,Equity
532053,WALLFORT,WALLFORT FINANCIAL SERVICES LTD.,Active,XD,10.00,INE121B01014,Other Financial Services,Equity
532217,SIELFNS,SIEL FINANCIAL SERVICES LTD.,Active,P ,10.00,INE027F01014,Other Financial Services,Equity
532284,TCFCFINQ,TCFC FINANCE LTD.,Active,XD,10.00,INE389D01013,Other Financial Services,Equity
532285,GEOJITBNPP,GEOJIT BNP PARIBAS FINANCIAL SERVICES LTD.,Active,B ,1.00,INE007B01023,Other Financial Services,Equity
532290,BLBLIMITED,BLB LTD.,Active,B ,1.00,INE791A01024,Other Financial Services,Equity
532304,KJMCCORP,KJMC Corporate Advisors (India) Ltd.,Active,XD,10.00,INE602C01011,Other Financial Services,Equity
532333,HBPOR,HB PORTFOLIO LTD.,Active,XD,10.00,INE638B01017,Other Financial Services,Equity
532410,TRANSCOR,TRANSCORP INTERNATIONAL LTD.,Active,XD,2.00,INE330E01015,Other Financial Services,Equity
532636,IIFL,IIFL Holdings Limited,Active,A ,2.00,INE530B01024,Other Financial Services,Equity
532737,EMKAY,EMKAY GLOBAL FINANCIAL SERVICES LTD.,Active,B ,10.00,INE296H01011,Other Financial Services,Equity
532745,INDICAP,Inditrade Capital Limited,Active,XD,10.00,INE347H01012,Other Financial Services,Equity
532835,ICRA,ICRA LTD.,Active,A ,10.00,INE725G01011,Other Financial Services,Equity
532915,RELIGARE,RELIGARE ENTERPRISES LTD.,Active,A ,10.00,INE621H01010,Other Financial Services,Equity
532922,EDELWEISS,Edelweiss Financial Services Ltd.,Active,A ,1.00,INE532F01054,Other Financial Services,Equity
532938,CAPF,CAPITAL FIRST LTD.,Active,B ,10.00,INE688I01017,Other Financial Services,Equity
532960,IBVENTURES,Indiabulls Ventures Limited,Active,B ,2.00,INE274G01010,Other Financial Services,Equity
532974,BIRLAMONEY,ADITYA BIRLA MONEY LTD.-$,Active,B ,1.00,INE865C01022,Other Financial Services,Equity
532985,KTKSENSEX,KOTAK MAHINDRA MUTUAL FUND,Active,B ,10.00,INF373I01031,Other Financial Services,Equity
533149,ESSARSEC,Essar Securities Ltd,Active,XD,10.00,INE143K01019,Other Financial Services,Equity
533213,FRONTSEC,FRONTLINE SECURITIES LTD.,Active,XD,10.00,INE773B01012,Other Financial Services,Equity
533252,WELINV,WELSPUN INVESTMENTS AND COMMERCIALS LTD.,Active,B ,10.00,INE389K01018,Other Financial Services,Equity
533259,MICROSEC,MICROSEC FINANCIAL SERVICES LTD.,Active,B ,10.00,INE019J01013,Other Financial Services,Equity
533452,WEIZFOREX,WEIZMANN FOREX LTD.,Active,B ,10.00,INE726L01019,Other Financial Services,Equity
533506,INVENTURE,INVENTURE GROWTH &amp; SECURITIES LTD.,Active,B ,10.00,INE878H01016,Other Financial Services,Equity
533676,INDOTHAI,INDO THAI SECURITIES LTD.,Active,B ,10.00,INE337M01013,Other Financial Services,Equity
534063,FUTSOL,FUTURISTIC SOLUTIONS LTD.,Active,XT,10.00,INE241F01011,Other Financial Services,Equity
534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.,Active,B ,10.00,INE745G01035,Other Financial Services,Equity
534618,SAL,SANGAM ADVISORS LTD.,Active,T ,10.00,INE299N01013,Other Financial Services,Equity
534691,COMCL,COMFORT COMMOTRADE LTD.,Active,B ,10.00,INE456N01019,Other Financial Services,Equity
534732,INTELLADV,INTELLIVATE CAPITAL ADVISORS LTD.,Active,XT,1.00,INE176N01021,Other Financial Services,Equity
534755,TRIOMERC,TRIO MERCANTILE &amp; TRADING LTD.,Active,XD,10.00,INE234G01014,Other Financial Services,Equity
534804,CARERATING,CREDIT ANALYSIS AND RESEARCH LTD.,Active,A ,10.00,INE752H01013,Other Financial Services,Equity
535431,GCMSECU,GCM Securities Ltd,Active,M ,1.00,INE168O01026,Other Financial Services,Equity
535486,DELTALTD,DELTA LEASING &amp; FINANCE LTD.,Active,XD,10.00,INE874N01013,Other Financial Services,Equity
535916,ALSL,Alacrity Securities Ltd,Active,M ,10.00,INE030P01017,Other Financial Services,Equity
535917,GCMCOMM,GCM Commodity &amp; Derivatives Ltd,Active,M ,10.00,INE200P01016,Other Financial Services,Equity
536738,STELLAR,Stellar Capital Services Ltd,Active,M ,10.00,INE325P01011,Other Financial Services,Equity
536751,FIVEX,Five X Finance &amp; Investment Ltd,Active,XD,10.00,INE750L01019,Other Financial Services,Equity
536773,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,Active,B ,10.00,INE147P01019,Other Financial Services,Equity
537068,SATYA,Satya Miners &amp; Transporters Ltd,Active,XD,10.00,INE394F01018,Other Financial Services,Equity
537092,MODEX,Modex International Securities Ltd,Active,XD,10.00,INE072D01015,Other Financial Services,Equity
538319,GCMCAPI,GCM Capital Advisors Ltd,Active,M ,10.00,INE191P01017,Other Financial Services,Equity
538395,NAM,Nam Securities Ltd,Active,XD,10.00,INE792G01011,Other Financial Services,Equity
538423,ALPSMOTOR,Alps Motor Finance Ltd,Active,XT,1.00,INE729P01022,Other Financial Services,Equity
538433,CCFCL,Classic Global Finance &amp; Capital Ltd,Active,XD,1.00,INE854P01028,Other Financial Services,Equity
538446,DHANUKACOM,Dhanuka Commercial Ltd,Active,M ,10.00,INE296Q01012,Other Financial Services,Equity
538570,ACHAL,Achal Investments Ltd,Active,XD,1.00,INE860P01025,Other Financial Services,Equity
538607,OJASASSET,Ojas Asset Reconstruction Company Ltd,Active,XC,1.00,INE457P01020,Other Financial Services,Equity
538609,GAJANANSEC,Gajanan Securities Services Ltd,Active,XT,10.00,INE868G01019,Other Financial Services,Equity
538611,RTFL,Real Touch Finance Ltd,Active,XT,10.00,INE840I01014,Other Financial Services,Equity
538646,PARNAMI,Parnami Credits Ltd,Active,XT,10.00,INE837C01013,Other Financial Services,Equity
538716,ARYACAPM,Aryaman Capital Markets Ltd,Active,M ,10.00,INE229R01011,Other Financial Services,Equity
538862,MYMONEY,My Money Securities Ltd,Active,XT,10.00,INE232L01018,Other Financial Services,Equity
538874,NEXUSCOMMO,Nexus Commodities And Technologies Ltd,Active,XT,10.00,INE370Q01015,Other Financial Services,Equity
538882,EMERALD,Emerald Leasing Finance &amp; Investment Company Ltd,Active,XD,10.00,INE030Q01015,Other Financial Services,Equity
538894,OCTAL,Octal Credit Capital Ltd,Active,XT,10.00,INE513C01010,Other Financial Services,Equity
539198,CAPFIN,Capfin India Ltd,Active,XT,10.00,INE960C01013,Other Financial Services,Equity
539199,MOONGIPASEC,Moongipa Securities Ltd,Active,XT,10.00,INE618R01015,Other Financial Services,Equity
539278,SYMBIOX,Symbiox Investment &amp; Trading Company Ltd,Active,XT,10.00,INE653R01012,Other Financial Services,Equity
539407,WELPLACE,Welplace Portfolio and Financial Consultancy Services Ltd,Active,XD,10.00,INE854S01014,Other Financial Services,Equity
539435,RFSL,Richfield Financial Services Ltd,Active,XD,10.00,INE201C01012,Other Financial Services,Equity
539521,NAVIGANT,Navigant Corporate Advisors Ltd,Active,M ,10.00,INE364T01012,Other Financial Services,Equity
539562,KAYEL,Kayel Securities Ltd,Active,XT,10.00,INE750R01016,Other Financial Services,Equity
539593,SHIVA,Shivansh Finserve Ltd,Active,XT,10.00,INE728Q01014,Other Financial Services,Equity
539596,DELTA,Delta Industrial Resources Ltd,Active,XD,10.00,INE681Q01015,Other Financial Services,Equity
539637,BVL,Blueblood Ventures Ltd,Active,M ,10.00,INE562S01013,Other Financial Services,Equity
555555,iSensex,ICICI Prudential SPIcE Fund,Active,B ,10.00,INF346A01034,Other Financial Services,Equity
590082,LOHIASEC,LOHIA SECURITIES LTD.,Active,XT,10.00,INE803B01017,Other Financial Services,Equity
590103,NIFTYBEES,Goldman Sachs Nifty Exchange Traded Scheme,Active,B ,10.00,INF732E01011,Other Financial Services,Equity
590104,JUNIORBEES,Goldman Sachs Nifty Junior Exchange Traded Scheme,Active,B ,1.25,INF732E01045,Other Financial Services,Equity
590106,BANKBEES,Goldman Sachs Banking Index Exchange Traded Scheme,Active,B ,10.00,INF732E01078,Other Financial Services,Equity
590107,KOTAKPSUBK,KOTAK MAHINDRA MUTUAL FUND - KOTAK PSU BANK ETF,Active,B ,10.00,INF373I01023,Other Financial Services,Equity
590108,PSUBNKBEES,Goldman Sachs PSU Bank Exchange Traded Scheme,Active,B ,10.00,INF732E01110,Other Financial Services,Equity
590109,SHARIABEES,Goldman Sachs S&amp;P CNX Nifty Shariah Index Exchange Traded Scheme,Active,B ,10.00,INF732E01128,Other Financial Services,Equity
590110,QNIFTY,QUANTUM MUTUAL FUND - QUANTUM INDEX FUND ETF,Active,B ,10.00,INF082J01028,Other Financial Services,Equity
590115,M50,MOTILAL OSWAL MUTUAL FUND,Active,B ,7.00,INF247L01536,Other Financial Services,Equity
