Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
500777,TNPETRO,TAMILNADU PETROPRODUCTS LTD.,Active,B ,10.00,INE148A01019,Commodity Chemicals,Equity
505710,GRAUWEIL,GRAUER &amp; WEIL (INDIA) LTD.-$,Active,XC,1.00,INE266D01021,Commodity Chemicals,Equity
506248,AMNPLST,AMINES &amp; PLASTICIZERS LTD.,Active,XT,2.00,INE275D01022,Commodity Chemicals,Equity
506267,ASSAPET,ASSAM PETROCHEMICALS LTD.,Active,P ,10.00,INE277D01010,Commodity Chemicals,Equity
506315,BORAX,BORAX MORARJI LTD.,Active,XD,10.00,INE658B01015,Commodity Chemicals,Equity
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,Active,B ,2.00,INE288B01029,Commodity Chemicals,Equity
506457,GUJCARB,GUJARAT CARBON &amp; INDUSTRIES LTD.,Active,XD,10.00,INE462C01010,Commodity Chemicals,Equity
506520,JAYCH,JAYSHREE CHEMICALS LTD.,Active,XD,10.00,INE693E01016,Commodity Chemicals,Equity
506525,KANORICHEM,KANORIA CHEMICALS &amp; INDUSTRIES LTD.,Active,B ,5.00,INE138C01024,Commodity Chemicals,Equity
506579,ORIENTCQ,ORIENTAL CARBON &amp; CHEMICALS LTD.-$,Active,B ,10.00,INE321D01016,Commodity Chemicals,Equity
506605,POLYCHEM,POLYCHEM LTD.,Active,XD,10.00,INE752B01024,Commodity Chemicals,Equity
506642,SADHNANIQ,SADHANA NITROCHEM LTD.,Active,XD,10.00,INE888C01016,Commodity Chemicals,Equity
506687,TRANSPEK,TRANSPEK INDUSTRY LTD.-$,Active,XC,10.00,INE687A01016,Commodity Chemicals,Equity
506734,MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,Active,XD,10.00,INE741A01011,Commodity Chemicals,Equity
506808,TUTIALKA,TUTICORIN ALKALI CHEMICALS &amp; FERTILISERS LTD.,Active,XT,10.00,INE400A01014,Commodity Chemicals,Equity
506852,PACL,PUNJAB ALKALIES &amp; CHEMICALS LTD.,Active,XD,10.00,INE607A01014,Commodity Chemicals,Equity
506854,TANFACIND,TANFAC INDUSTRIES LTD.-$,Active,XD,10.00,INE639B01015,Commodity Chemicals,Equity
506894,CHEMFALKAL,CHEMFAB ALKALIS LTD.,Active,B ,5.00,INE479E01028,Commodity Chemicals,Equity
506947,ADVPETR-B,ADVANCE PETROCHEMICALS LTD.,Active,P ,10.00,INE334N01018,Commodity Chemicals,Equity
507486,CAPRO,CAPROLACTAM CHEMICALS LTD.,Active,XT,10.00,INE470N01010,Commodity Chemicals,Equity
507580,IVP,IVP LTD.,Active,B ,10.00,INE043C01018,Commodity Chemicals,Equity
507753,SREERAYA,SREE RAYALASEEMA ALKALIES &amp; ALLIED CHEMICALS LTD.,Active,XC,10.00,INE284B01028,Commodity Chemicals,Equity
507759,LIMECHM,LIME CHEMICALS LTD.,Active,Z ,10.00,INE891G01011,Commodity Chemicals,Equity
508814,COSMOFILMS,COSMO FILMS LTD.,Active,B ,10.00,INE757A01017,Commodity Chemicals,Equity
509449,BHAGWOX,BHAGWATI OXYGEN LTD.,Active,XT,10.00,INE026I01010,Commodity Chemicals,Equity
509910,ZSOUTGAS,SOUTHERN GAS LTD.,Active,P ,100.00,,Commodity Chemicals,Equity
512299,STERLINBIO,STERLING BIOTECH LTD.,Active,B ,1.00,INE324C01038,Commodity Chemicals,Equity
514354,PREMIERPOL,PREMIER POLYFILM LTD.,Active,B ,5.00,INE309M01012,Commodity Chemicals,Equity
514418,MANORG,Mangalam Organics Limited,Active,XD,10.00,INE370D01013,Commodity Chemicals,Equity
514440,BPTEX,Blue Pearl Texspin Limited,Active,XT,10.00,INE439N01015,Commodity Chemicals,Equity
516072,VISHNU,VISHNU CHEMICALS LTD.,Active,B ,10.00,INE270I01014,Commodity Chemicals,Equity
519097,RITESHIN,RITESH INTERNATIONAL LTD.,Active,XT,10.00,INE534D01014,Commodity Chemicals,Equity
524038,VENLONENT,VENLON ENTERPRISES LTD.,Active,XD,5.00,INE204D01022,Commodity Chemicals,Equity
524051,POLYPLEX,POLYPLEX CORPORATION LTD.,Active,B ,10.00,INE633B01018,Commodity Chemicals,Equity
524080,HARLETH,HARYANA LEATHER CHEMICALS LTD.,Active,XT,10.00,INE681F01018,Commodity Chemicals,Equity
524156,TCMLMTD,TCM LTD.,Active,XD,10.00,INE034F01010,Commodity Chemicals,Equity
524174,KESARPE,KESAR PETROPRODUCTS LTD.,Active,XT,1.00,INE133C01033,Commodity Chemicals,Equity
524208,AARTIIND,AARTI INDUSTRIES LTD.,Active,B ,5.00,INE769A01020,Commodity Chemicals,Equity
524210,PNTKYOR,PENTOKEY ORGANY (INDIA) LTD.,Active,XT,10.00,INE702E01015,Commodity Chemicals,Equity
524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LTD.,Active,XD,10.00,INE065E01017,Commodity Chemicals,Equity
524342,INDOBORAX,INDO BORAX &amp; CHEMICALS LTD.-$,Active,XC,10.00,INE803D01013,Commodity Chemicals,Equity
524370,BODALCHEM,BODAL CHEMICALS LTD.,Active,B ,2.00,INE338D01028,Commodity Chemicals,Equity
524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD.,Active,XT,10.00,INE113E01015,Commodity Chemicals,Equity
524434,ASINPET,ASIAN PETROPRODUCTS &amp; EXPORTS LTD.,Active,P ,10.00,INE810M01019,Commodity Chemicals,Equity
524440,CAMEXLTD,CAMEX LTD.,Active,XD,10.00,INE198C01010,Commodity Chemicals,Equity
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,Active,XC,10.00,INE249D01019,Commodity Chemicals,Equity
524488,SVCSUPE,SVC SUPERCHEM LTD.,Active,XT,10.00,INE038B01010,Commodity Chemicals,Equity
524514,TULASEEBIOE,TULASEE BIO-ETHANOL LTD.,Active,P ,10.00,INE276N01011,Commodity Chemicals,Equity
524522,LAFFANSQ,LAFFANS PETROCHEMICALS LTD.-$,Active,XD,10.00,INE919B01011,Commodity Chemicals,Equity
524542,SUKHJITS,SUKHJIT STARCH &amp; CHEMICALS LTD.-$,Active,XC,10.00,INE450E01011,Commodity Chemicals,Equity
524564,GAYATRIBI,GAYATRI BIOORGANICS LTD.,Active,XD,10.00,INE052E01015,Commodity Chemicals,Equity
524576,VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,Active,XT,5.00,INE737C01023,Commodity Chemicals,Equity
524594,ASHOKALC,ASHOK ALCO-CHEM LTD.,Active,XD,10.00,INE994D01010,Commodity Chemicals,Equity
524634,ALUFLUOR,ALUFLUORIDE LTD.,Active,XD,10.00,INE058F01019,Commodity Chemicals,Equity
524640,ARCHITORG,ARCHIT ORGANOSYS LTD.,Active,XT,10.00,INE078I01011,Commodity Chemicals,Equity
524648,INDOAMIN,INDO AMINES LTD.-$,Active,XC,10.00,INE760F01010,Commodity Chemicals,Equity
524699,KILBURNC,KILBURN CHEMICALS LTD.-$,Active,XD,10.00,INE655C01027,Commodity Chemicals,Equity
524743,FISCHER,FISCHER CHEMIC LTD.,Active,XT,10.00,INE771F01017,Commodity Chemicals,Equity
524748,LINKPH,LINK PHARMA CHEM LTD.,Active,XT,10.00,INE302F01011,Commodity Chemicals,Equity
524764,NUTRA,Nutraplus India Limited,Active,XC,10.00,INE230G01012,Commodity Chemicals,Equity
524768,EMMESSA,EMMESSAR BIOTECH &amp; NUTRITION LTD.,Active,XD,10.00,INE634B01016,Commodity Chemicals,Equity
526335,SHREYASI,SHREYAS INTERMEDIATES LTD.,Active,XT,10.00,INE115F01017,Commodity Chemicals,Equity
526532,SFPIL,Square Four Projects India Limited,Active,XD,10.00,INE716K01012,Commodity Chemicals,Equity
526735,EXCAST,Excel Castronics Limited,Active,XD,2.00,INE501O01036,Commodity Chemicals,Equity
526901,SONALAD,SONAL ADHESIVES LTD.,Active,XT,10.00,INE344I01017,Commodity Chemicals,Equity
526905,PADMAIND,Padmanabh Industries Limited,Active,XD,10.00,INE743D01011,Commodity Chemicals,Equity
530001,GUJALKALI,GUJARAT ALKALIES &amp; CHEMICALS LTD.,Active,B ,10.00,INE186A01019,Commodity Chemicals,Equity
530017,SIL,STANDARD INDUSTRIES LTD.,Active,T ,5.00,INE173A01025,Commodity Chemicals,Equity
530401,VINYOFL,VINYOFLEX LTD.,Active,XT,10.00,INE526H01011,Commodity Chemicals,Equity
530421,KUWERIN,KUWER INDUSTRIES LTD.,Active,XD,10.00,INE430F01010,Commodity Chemicals,Equity
530803,BHAGIL,Bhageria Industries Ltd,Active,B ,10.00,INE354C01019,Commodity Chemicals,Equity
530815,REFNOL,REFNOL RESINS &amp; CHEMICALS LTD.,Active,XD,10.00,INE428C01011,Commodity Chemicals,Equity
530845,SUNSHIEL,SUNSHIELD CHEMICALS LTD.,Active,XC,10.00,INE199E01014,Commodity Chemicals,Equity
530999,BALAMINES,BALAJI AMINES LTD.-$,Active,B ,2.00,INE050E01027,Commodity Chemicals,Equity
531173,SYSCHEM,SYSCHEM (INDIA) LTD.,Active,XC,10.00,INE121D01036,Commodity Chemicals,Equity
531227,DECOMIC,DECO-MICA LTD.,Active,P ,10.00,INE907E01010,Commodity Chemicals,Equity
531409,ALCHCORP,ALCHEMIST CORPORATION LTD.,Active,XD,10.00,INE057D01016,Commodity Chemicals,Equity
531541,AVONLIFE,Avon Lifesciences Ltd-$,Active,XC,10.00,INE881A01015,Commodity Chemicals,Equity
531945,SUNITEE,SUNITEE CHEMICALS LTD.,Active,XD,1.00,INE714C01022,Commodity Chemicals,Equity
532167,OMKARPH,OMKAR PHARMACHEM LTD.,Active,XT,10.00,INE501C01015,Commodity Chemicals,Equity
532425,GULCHEM,GULSHAN CHEMFILL LTD.,Active,XD,2.00,INE256D01014,Commodity Chemicals,Equity
532457,GULPOLY,GULSHAN POLYOLS LTD.,Active,B ,5.00,INE255D01016,Commodity Chemicals,Equity
532504,NAVINFLUOR,Navin Fluorine International Limited-$,Active,B ,10.00,INE048G01018,Commodity Chemicals,Equity
532626,PONDYOXIDE,PONDY OXIDES &amp; CHEMICALS LTD.,Active,XD,10.00,INE063E01046,Commodity Chemicals,Equity
532669,SBTL,SOUTHERN ONLINE BIO TECHNOLOGIES LTD.,Active,XD,10.00,INE371B01015,Commodity Chemicals,Equity
532764,GEECEE,GeeCee Ventures Limited,Active,B ,10.00,INE916G01016,Commodity Chemicals,Equity
532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH HYPO LTD.,Active,B ,10.00,INE917H01012,Commodity Chemicals,Equity
533219,SHRIASTER,Shri Aster Silicates Limited,Active,B ,10.00,INE900K01012,Commodity Chemicals,Equity
538896,KANCHI,Kanchi Karpooram Ltd,Active,XT,10.00,INE081G01019,Commodity Chemicals,Equity
539195,POEL,POCL Enterprises Ltd,Active,XD,10.00,INE035S01010,Commodity Chemicals,Equity
590013,XPROINDIA,XPRO INDIA LTD.,Active,B ,10.00,INE445C01015,Commodity Chemicals,Equity
590062,ANDHRSUGAR,ANDHRA SUGARS LTD.,Active,B ,10.00,INE715B01013,Commodity Chemicals,Equity
