Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
505658,REMIPRO,REMI PROCESS PLANT &amp; MACHINERY LTD.,Active,XT,10.00,INE513H01019,Industrial Machinery,Equity
505665,ABCBEARS,ABC BEARINGS LTD.-$,Active,XC,10.00,INE779A01011,Industrial Machinery,Equity
505700,ELECON,ELECON ENGINEERING CO.LTD.,Active,B ,2.00,INE205B01023,Industrial Machinery,Equity
505703,DECANBRG,DECCAN BEARINGS LTD.,Active,XT,10.00,INE498D01012,Industrial Machinery,Equity
505720,HERCULES,HERCULES HOISTS LTD.,Active,B ,1.00,INE688E01024,Industrial Machinery,Equity
505729,SINGER,SINGER INDIA LTD.,Active,XC,10.00,INE638A01027,Industrial Machinery,Equity
505737,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,Active,XD,10.00,INE403C01014,Industrial Machinery,Equity
505750,JOSTS,JOST'S ENGINEERING CO.LTD.,Active,XD,10.00,INE636D01017,Industrial Machinery,Equity
505790,FAGBEARING,FAG BEARINGS INDIA LTD.,Active,B ,10.00,INE513A01014,Industrial Machinery,Equity
505872,WPIL,WPIL LTD.,Active,XC,10.00,INE765D01014,Industrial Machinery,Equity
505890,KENNAMET,KENNAMETAL INDIA LTD.-$,Active,B ,10.00,INE717A01029,Industrial Machinery,Equity
507944,BAJAJST,BAJAJ STEEL INDUSTRIES LTD.,Active,XD,10.00,INE704G01016,Industrial Machinery,Equity
512297,WHELTEX,WHEEL &amp; AXLE TEXTILES LTD.,Active,XT,10.00,INE408F01016,Industrial Machinery,Equity
513039,ZHINUDYP,HINDUSTHAN UDYOG LTD.,Active,XT,10.00,INE582K01018,Industrial Machinery,Equity
513575,STERPOW,Sterling Powergensys Limited,Active,XT,10.00,INE067E01013,Industrial Machinery,Equity
513709,SHILGRAVQ,SHILP GRAVURES LTD.-$,Active,XD,10.00,INE960A01017,Industrial Machinery,Equity
517417,PATELSAI,PATELS AIRTEMP (INDIA) LTD.,Active,XD,10.00,INE082C01024,Industrial Machinery,Equity
517471,KOATOOLIN,KOA TOOLS INDIA LTD.,Active,XT,1.00,INE316B01036,Industrial Machinery,Equity
517500,ROTO,ROTO PUMPS LTD.,Active,XC,2.00,INE535D01029,Industrial Machinery,Equity
517518,LLOYDELENG,LLOYD ELECTRIC &amp; ENGINEERING LTD.,Active,B ,10.00,INE245C01019,Industrial Machinery,Equity
522004,BATLIBOI,BATLIBOI LTD.-$,Active,XD,5.00,INE177C01022,Industrial Machinery,Equity
522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,Active,XT,10.00,INE759F01012,Industrial Machinery,Equity
522027,EMAINDIA,EMA INDIA LTD.,Active,XD,10.00,INE279D01016,Industrial Machinery,Equity
522029,WINDMACHIN,WINDSOR MACHINES LTD.,Active,B ,2.00,INE052A01021,Industrial Machinery,Equity
522064,HONDAPOWER,HONDA SIEL POWER PRODUCTS LTD.,Active,B ,10.00,INE634A01018,Industrial Machinery,Equity
522074,ELGIEQUIP,ELGI EQUIPMENTS LTD.,Active,B ,1.00,INE285A01027,Industrial Machinery,Equity
522101,KLBRENG-B,KILBURN ENGINEERING LTD.,Active,XD,10.00,INE338F01015,Industrial Machinery,Equity
522105,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES LTD.,Active,XD,2.00,INE372E01025,Industrial Machinery,Equity
522113,TIMKEN,TIMKEN INDIA LTD.,Active,B ,10.00,INE325A01013,Industrial Machinery,Equity
522134,ARTSONEN,ARTSON ENGINEERING LTD.,Active,XC,1.00,INE133D01023,Industrial Machinery,Equity
522152,SOLIMAC,SOLITAIRE MACHINE TOOLS LTD.,Active,XT,10.00,INE410A01013,Industrial Machinery,Equity
522183,ITL,ITL INDUSTRIES LTD.-$,Active,XD,10.00,INE478D01014,Industrial Machinery,Equity
522215,SWISSGLA,SWISS GLASCOAT EQUIPMENTS LTD.,Active,XD,10.00,INE461D01010,Industrial Machinery,Equity
522237,SHIVAGR,SHIVAGRICO IMPLEMENTS LTD.,Active,XT,10.00,INE092H01014,Industrial Machinery,Equity
522251,CENLUB,CENLUB INDUSTRIES LTD.,Active,XD,10.00,INE627F01011,Industrial Machinery,Equity
522257,RAJOOENG,RAJOO ENGINEERS LTD.-$,Active,XC,1.00,INE535F01024,Industrial Machinery,Equity
522267,VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WORKS LTD.-$,Active,XT,10.00,INE466D01019,Industrial Machinery,Equity
523650,REDEXPR,REDEX PROTECH LTD.,Active,XT,10.00,INE823D01011,Industrial Machinery,Equity
523708,EIMCOELECO,EIMCO ELECON (INDIA) LTD.,Active,T ,10.00,INE158B01016,Industrial Machinery,Equity
523752,IOSYSTEM,IO SYSTEM LTD.,Active,XD,10.00,INE502D01011,Industrial Machinery,Equity
523792,MAZDALTD,MAZDA LTD.-$,Active,XC,10.00,INE885E01034,Industrial Machinery,Equity
523850,AXTEL,AXTEL INDUSTRIES LTD.,Active,XD,10.00,INE767C01012,Industrial Machinery,Equity
524109,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,Active,B ,5.00,INE900B01029,Industrial Machinery,Equity
526043,POLYCHMP,POLYMECHPLAST MACHINES LTD.,Active,XD,10.00,INE809B01014,Industrial Machinery,Equity
526604,LIPPISYS,LIPPI SYSTEMS LTD.-$,Active,XT,10.00,INE845B01018,Industrial Machinery,Equity
526861,RISHILASE,RISHI LASER LTD.,Active,XD,10.00,INE988D01012,Industrial Machinery,Equity
530267,SABOOBR,SABOO BROTHERS LTD.,Active,XT,10.00,INE021N01011,Industrial Machinery,Equity
530367,NRBBEARING,NRB BEARINGS LTD.,Active,B ,2.00,INE349A01021,Industrial Machinery,Equity
530621,AKARTOOL,AKAR TOOLS LTD.,Active,XD,10.00,INE864E01013,Industrial Machinery,Equity
530743,GEINDSYS,GEI INDUSTRIAL SYSTEMS LTD.,Active,T ,10.00,INE599B01011,Industrial Machinery,Equity
531112,BELAGRO,BELL AGROMACHINA LTD.,Active,XT,10.00,INE011E01029,Industrial Machinery,Equity
531306,DHPIND,DHP INDIA LTD.,Active,XD,10.00,INE590D01016,Industrial Machinery,Equity
531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,Active,B ,10.00,INE908D01010,Industrial Machinery,Equity
531594,INCON,INCON ENGINEERS LTD.,Active,XT,10.00,INE507D01010,Industrial Machinery,Equity
531661,HITTCO,HITTCO TOOLS LTD.,Active,XT,10.00,INE863C01019,Industrial Machinery,Equity
531888,REXNORD,REXNORD ELECTRONICS &amp; CONTROLS LTD.,Active,XD,10.00,INE687C01012,Industrial Machinery,Equity
531911,GALAGEX,GALAXY AGRICO EXPORTS LTD.,Active,XT,10.00,INE803L01016,Industrial Machinery,Equity
531944,SERVOTEC,SERVOTECH ENGINEERING INDUSTRIES LTD.,Active,XT,10.00,INE185D01015,Industrial Machinery,Equity
532439,GOLDINFRA,GOLDSTONE INFRATECH LTD.,Active,B ,4.00,INE260D01016,Industrial Machinery,Equity
532470,MPFSL,MATHER &amp; PLATT FIRE SYSTEMS LTD.,Active,B ,10.00,INE095E01014,Industrial Machinery,Equity
532740,LOKESHMACH,LOKESH MACHINES LTD.,Active,B ,10.00,INE397H01017,Industrial Machinery,Equity
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,Active,B ,2.00,INE489H01020,Industrial Machinery,Equity
533001,SOMICONV,SOMI CONVEYOR BELTINGS LTD.,Active,XD,10.00,INE323J01019,Industrial Machinery,Equity
533033,ISGEC,ISGEC HEAVY ENGINEERING LTD.,Active,B ,10.00,INE858B01011,Industrial Machinery,Equity
534563,MASL,MAX ALERT SYSTEMS LTD.,Active,M ,10.00,INE253N01010,Industrial Machinery,Equity
537326,CHEMTECH,Chemtech Industrial Valves Ltd,Active,M ,10.00,INE212P01011,Industrial Machinery,Equity
539176,HAWAENG,Hawa Engineers Ltd,Active,XT,10.00,INE230I01018,Industrial Machinery,Equity
539227,LOYAL,Loyal Equipments Ltd,Active,M ,10.00,INE876S01017,Industrial Machinery,Equity
539398,VISHALBL,Vishal Bearings Ltd,Active,M ,10.00,INE060T01024,Industrial Machinery,Equity
539479,GTV,GTV Engineering Ltd,Active,XT,10.00,INE910R01016,Industrial Machinery,Equity
